doc_id,doc_type,date,chair,layer,section,speaker,sent_id,n_tok,modal,surface,contracted,head_verb,head_verb_surface,head_pos,head_tag,be_comp,be_comp_type,be_xcomp,predicate,neg,passive,perfect,progressive,subj_text,subj_lemma,subj_type,cond,reported,question,modal_idx,sentence
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,82,25,will,will,False,raise,raise,VERB,VB,,,,raise,False,False,False,False,Committee,committee,committee,False,False,False,16,"When economic conditions and the economic outlook warrant a less accommodative monetary policy, the Committee will raise its target range for the federal funds rate."
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,85,33,will,will,False,use,use,VERB,VB,,,,use,False,False,False,False,Committee,committee,committee,False,False,False,2,The Committee will use an overnight reverse repurchase agreement facility only to the extent necessary and will phase it out when it is no longer needed to help control the federal funds rate.
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,85,33,will,will,False,phase,phase,VERB,VB,,,,phase,False,False,False,False,Committee,committee,committee,False,False,False,16,The Committee will use an overnight reverse repurchase agreement facility only to the extent necessary and will phase it out when it is no longer needed to help control the federal funds rate.
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,87,37,will,will,False,depend,depend,VERB,VB,,,,depend,False,False,False,False,timing,timing,other,False,False,False,25,The Committee expects to cease or commence phasing out reinvestments after it begins increasing the target range for the federal funds rate; the timing will depend on how economic and financial conditions and the economic outlook evolve.
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,88,33,might,might,False,warrant,warranted,VERB,VBN,,,,warrant,False,True,False,False,sales,sale,other,False,True,False,22,"The Committee currently does not anticipate selling agency mortgage-backed securities as part of the normalization process, although limited sales might be warranted in the longer run to reduce or eliminate residual holdings."
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,89,15,would,would,False,communicate,communicated,VERB,VBN,,,,communicate,False,True,False,False,timing,timing,other,False,False,False,7,The timing and pace of any sales would be communicated to the public in advance.
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,90,51,will,will,False,hold,hold,VERB,VB,,,,hold,False,False,False,False,Reserve,reserve,fed,False,False,False,7,"The Committee intends that the Federal Reserve will, in the longer run, hold no more securities than necessary to implement monetary policy efficiently and effectively, and that it will hold primarily Treasury securities, thereby minimizing the effect of Federal Reserve holdings on the allocation of credit across sectors of the economy."
minutes_20140917,minutes,2014-09-17,Yellen,min_special,Policy Normalization Principles and Plans,,90,51,will,will,False,hold,hold,VERB,VB,,,,hold,False,False,False,False,it,it,it_there_rel,False,False,False,31,"The Committee intends that the Federal Reserve will, in the longer run, hold no more securities than necessary to implement monetary policy efficiently and effectively, and that it will hold primarily Treasury securities, thereby minimizing the effect of Federal Reserve holdings on the allocation of credit across sectors of the economy."
minutes_20140917,minutes,2014-09-17,Yellen,min_staff,Staff Review of the Economic Situation,,102,49,would,would,False,decline,decline,VERB,VB,,,,decline,False,False,False,False,pace,pace,other,False,True,False,11,"Automakers' schedules indicated that the pace of motor vehicle assemblies would decline slightly in the fourth quarter, but broader indicators of manufacturing production, such as the readings on new orders from the national and regional manufacturing surveys, were consistent with moderate increases in factory output in the near term."
minutes_20140917,minutes,2014-09-17,Yellen,min_staff,Staff Economic Outlook,,170,57,would,would,False,exceed,exceed,VERB,VB,,,,exceed,False,False,False,False,pace,pace,econ,False,True,False,15,"The staff still anticipated that the pace of real GDP growth in 2015 and 2016 would exceed the growth rate of potential output, supported by continued increases in consumer and business confidence, the further easing of the restraint on spending from changes in fiscal policy, additional improvements in credit availability, and a pickup in foreign economic growth."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,183,37,would,would,False,expect,expected,VERB,VBN,,,,expect,False,True,False,False,variable,variable,other,False,False,False,17,"The longer-run projections represent each participant's assessment of the value to which each variable would be expected to converge, over time, under appropriate monetary policy and in the absence of further shocks to the economy."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,187,39,would,would,False,increase,increase,VERB,VB,,,,increase,False,False,False,False,activity,activity,econ,False,True,False,13,"Participants generally expected that, over the medium term, real economic activity would increase at a pace sufficient to lead to a further gradual decline in the unemployment rate toward levels consistent with the Committee's objective of maximum employment."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,189,33,would,would,False,move,move,VERB,VB,,,,move,False,False,False,False,inflation,inflation,econ,False,True,False,4,"Participants anticipated that inflation would move toward the Committee's 2 percent goal in coming years, with several expressing concern that inflation might persist below the Committee's objective for quite some time."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,189,33,might,might,False,persist,persist,VERB,VB,,,,persist,False,False,False,False,inflation,inflation,econ,False,True,False,23,"Participants anticipated that inflation would move toward the Committee's 2 percent goal in coming years, with several expressing concern that inflation might persist below the Committee's objective for quite some time."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,191,44,might,might,False,be,be,AUX,VB,slower,adjectival,,be+slower,False,False,False,False,growth,growth,econ,True,True,False,14,"However, a number of participants noted that economic growth over the medium term might be slower than they expected if foreign economic growth came in weaker than anticipated, structural productivity continued to increase only slowly, or the recovery in residential construction continued to lag."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,198,31,could,could,False,be,be,AUX,VB,factor,nominal,,be+factor,False,False,False,False,difficulty,difficulty,other,True,True,False,6,"It was noted that this difficulty could be a factor restraining the demand for housing, particularly among younger households who have high levels of student loan debt or weak job prospects."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,208,27,could,could,False,undermine,undermine,VERB,VB,,,,undermine,False,False,False,False,that,that,it_there_rel,False,False,False,4,"Some financial developments that could undermine financial stability over time were noted, including a deterioration in leveraged lending standards, stretched stock market valuations, and compressed risk spreads."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,209,46,might,might,False,associate,associated,VERB,VBN,,,,associate,False,True,False,False,that,that,it_there_rel,False,False,False,35,"However, one participant suggested that the leveraged loan market seemed to be moving into better balance, and that market participants appeared to be taking appropriate account of the changes in interest rates that might be associated with the eventual normalization of the stance of monetary policy."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,210,46,would,would,False,impede,impede,VERB,VB,,,,impede,False,False,False,False,that,that,it_there_rel,False,True,False,39,"Moreover, a couple of participants, while stressing the importance of remaining vigilant about potential risks to financial stability, observed that conditions in financial markets at present did not suggest the types of financial stability considerations that would impede the achievement of the Committee's macroeconomic objectives."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,212,42,might,might,False,associate,associated,VERB,VBN,,,,associate,False,True,False,False,that,that,it_there_rel,False,False,False,33,"However, it was pointed out that measures of financial market participants' expectations incorporate their judgments regarding not only the most likely outcomes, but also the possible downside tail risks that might be associated with especially low paths for the federal funds rate."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,214,38,could,could,False,pull,pull,VERB,VB,,,,pull,False,False,False,False,probability,probability,econ,False,False,False,11,The probability that investors attach to such low interest rate scenarios could pull the expected path of the federal funds rate computed from market quotes below most Committee participants' assessments of appropriate policy as reported in the SEP.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,220,35,could,could,False,lead,lead,VERB,VB,,,,lead,False,False,False,False,shortfall,shortfall,econ,False,False,False,17,Some participants expressed concern that the persistent shortfall of economic growth and inflation in the euro area could lead to a further appreciation of the dollar and have adverse effects on the U.S. external sector.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,221,25,might,might,False,pose,pose,VERB,VB,,,,pose,False,False,False,False,growth,growth,econ,False,True,False,20,Several participants added that slower economic growth in China or Japan or unanticipated events in the Middle East or Ukraine might pose a similar risk.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,222,33,might,might,False,tend,tend,VERB,VB,,,,tend,False,False,False,False,appreciation,appreciation,econ,False,True,False,17,"At the same time, a couple of participants pointed out that the appreciation of the dollar might also tend to slow the gradual increase in inflation toward the FOMC's 2 percent goal."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,227,33,would,would,False,sustain,sustained,VERB,VBN,,,,sustain,False,True,False,False,progress,progress,other,False,True,False,30,Participants generally agreed that the accumulated progress in labor market conditions since the Committee's current asset purchase program began in September 2012 had been substantial and expected that progress would be sustained.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,231,49,should,should,False,ground,grounded,VERB,VBN,,,,ground,False,True,False,False,assessment,assessment,committee,False,True,False,11,"Most agreed that the Committee's assessment of labor market slack should be grounded in its review of a range of labor market indicators, although a few saw the gap between the unemployment rate and their estimate of its longer-run normal level as a reliable indicator of slack."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,236,47,could,could,False,help,help,VERB,VB,,,,help,False,False,False,False,deflation,deflation,econ,True,True,False,21,"They pointed out that if nominal wages did not adjust downward when unemployment was high, pent-up wage deflation could help explain the modest increases in wages so far during the recovery, and wages could rise more rapidly going forward as the unemployment rate continues to decline."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,236,47,could,could,False,rise,rise,VERB,VB,,,,rise,False,False,False,False,wages,wage,econ,True,True,False,37,"They pointed out that if nominal wages did not adjust downward when unemployment was high, pent-up wage deflation could help explain the modest increases in wages so far during the recovery, and wages could rise more rapidly going forward as the unemployment rate continues to decline."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,238,16,would,would,False,move,move,VERB,VB,,,,move,False,False,False,False,inflation,inflation,econ,False,True,False,5,Most participants anticipated that inflation would move gradually back toward its objective over the medium term.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,239,14,would,would,False,move,move,VERB,VB,,,,move,False,False,False,False,inflation,inflation,econ,True,False,False,12,"However, participants differed somewhat in their assessments of how quickly inflation would move up."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,240,34,would,would,False,reach,reach,VERB,VB,,,,reach,False,False,False,False,inflation,inflation,econ,False,False,False,28,Some cited the stability of longer-run inflation expectations at a level consistent with the Committee's objective as an important factor in their forecasts that inflation would reach 2 percent in coming years.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,241,60,would,would,False,begin,begin,VERB,VB,,,,begin,False,False,False,False,wages,wage,econ,False,False,False,31,"Participants' views on the responsiveness of inflation to the level and change in resource utilization varied, with a few seeing labor markets as sufficiently tight that wages and prices would soon begin to move up noticeably but with some others indicating that inflation was unlikely to approach 2 percent until the unemployment rate falls below its longer-run normal level."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,242,64,would,would,False,run,run,VERB,VB,,,,run,False,False,False,False,inflation,inflation,econ,False,True,False,7,"While most viewed the risk that inflation would run persistently below 2 percent as having diminished somewhat since earlier in the year, a couple noted the possibility that longer-term inflation expectations might be slightly lower than the Committee's 2 percent objective or that domestic inflation might be held down by persistent disinflation among U.S. trading partners and further appreciation of the dollar."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,242,64,might,might,False,be,be,AUX,VB,lower,adjectival,,be+lower,False,False,False,False,expectations,expectation,econ,False,False,False,34,"While most viewed the risk that inflation would run persistently below 2 percent as having diminished somewhat since earlier in the year, a couple noted the possibility that longer-term inflation expectations might be slightly lower than the Committee's 2 percent objective or that domestic inflation might be held down by persistent disinflation among U.S. trading partners and further appreciation of the dollar."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,242,64,might,might,False,hold,held,VERB,VBN,,,,hold,False,True,False,False,inflation,inflation,econ,False,False,False,49,"While most viewed the risk that inflation would run persistently below 2 percent as having diminished somewhat since earlier in the year, a couple noted the possibility that longer-term inflation expectations might be slightly lower than the Committee's 2 percent objective or that domestic inflation might be held down by persistent disinflation among U.S. trading partners and further appreciation of the dollar."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,243,50,would,would,False,depend,depend,VERB,VB,,,,depend,False,False,False,False,timing,timing,fed,False,True,False,39,"In their discussion of the appropriate path for monetary policy over the medium term, meeting participants agreed that the timing of the first increase in the federal funds rate and the appropriate path of the policy rate thereafter would depend on incoming economic data and their implications for the outlook."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,245,28,could,could,False,be,be,AUX,VB,misunderstood,nominal,,be+misunderstood,False,False,False,False,reference,reference,other,False,False,False,20,"In addition, the concern was raised that the reference to ""considerable time"" in the current forward guidance could be misunderstood as a commitment rather than as data dependent."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,247,50,would,would,False,occur,occur,VERB,VB,,,,occur,False,False,False,False,increase,increase,fed,False,True,False,33,It was emphasized that the current forward guidance for the federal funds rate was data dependent and did not indicate that the first increase in the target range for the federal funds rate would occur mechanically after some fixed calendar interval following the completion of the current asset purchase program.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,248,37,could,could,False,be,be,AUX,VB,early,adverbial,,be+early,False,False,False,False,date,date,other,True,False,False,20,"If employment and inflation converged more rapidly toward the Committee's goals than currently expected, the date of liftoff could be earlier, and subsequent increases in the federal funds rate target more rapid, than participants currently anticipated."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,249,39,could,could,False,be,be,AUX,VB,later,adverbial,,be+later,False,False,False,False,date,date,fed,True,False,False,27,"Conversely, if employment and inflation returned toward the Committee's objectives more slowly than currently anticipated, the date of liftoff for the federal funds rate could be later, and future federal funds rate target increases could be more gradual."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,249,39,could,could,False,be,be,AUX,VB,gradual,adjectival,,be+gradual,False,False,False,False,increases,increase,fed,True,False,False,38,"Conversely, if employment and inflation returned toward the Committee's objectives more slowly than currently anticipated, the date of liftoff for the federal funds rate could be later, and future federal funds rate target increases could be more gradual."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,250,43,would,would,False,be,be,AUX,VB,prudent,adjectival,,be+prudent,False,False,False,False,it,it,it_there_rel,False,True,False,24,"In addition, some participants saw the current forward guidance as appropriate in light of risk-management considerations, which suggested that it would be prudent to err on the side of patience while awaiting further evidence of sustained progress toward the Committee's goals."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,251,41,would,would,False,be,be,AUX,VB,larger,adjectival,,be+larger,False,False,False,False,costs,cost,econ,True,False,False,12,"In their view, the costs of downside shocks to the economy would be larger than those of upside shocks because, in current circumstances, it would be less problematic to remove accommodation quickly, if doing so becomes necessary, than to add accommodation."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,251,41,would,would,False,be,be,AUX,VB,problematic,adjectival,,be+problematic,False,False,False,False,it,it,it_there_rel,True,False,False,27,"In their view, the costs of downside shocks to the economy would be larger than those of upside shocks because, in current circumstances, it would be less problematic to remove accommodation quickly, if doing so becomes necessary, than to add accommodation."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,252,37,might,might,False,misinterpret,misinterpreted,VERB,VBN,,,,misinterpret,False,True,False,False,changes,change,other,True,True,False,12,A number of participants also noted that changes to the forward guidance might be misinterpreted as a signal of a fundamental shift in the stance of policy that could result in an unintended tightening of financial conditions.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,252,37,could,could,False,result,result,VERB,VB,,,,result,False,False,False,False,that,that,it_there_rel,True,False,False,28,A number of participants also noted that changes to the forward guidance might be misinterpreted as a signal of a fundamental shift in the stance of policy that could result in an unintended tightening of financial conditions.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,253,30,might,might,False,evolve,evolve,VERB,VB,,,,evolve,False,False,False,False,language,language,other,False,False,False,9,Participants also discussed how the forward-guidance language might evolve once the Committee decides that the current formulation no longer appropriately conveys its intentions about the future stance of policy.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,259,42,might,might,False,become,become,VERB,VB,,,,become,False,False,False,False,providing,provide,fed,False,True,False,17,It was noted that providing explicit forward guidance regarding the future path of the federal funds rate might become less important once a highly accommodative stance of policy is no longer appropriate and the process of policy normalization is well under way.
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,260,36,will,will,False,present,present,VERB,VB,,,,present,False,False,False,False,they,they,person,False,False,False,15,"It was generally agreed that when changes to the forward guidance become appropriate, they will likely present communication challenges, and that caution will be needed to avoid sending unintended signals about the Committee's policy outlook."
minutes_20140917,minutes,2014-09-17,Yellen,min_participants,Participants' Views on Current Conditions and the Economic Outlook,,260,36,will,will,False,need,needed,VERB,VBN,,,,need,False,True,False,False,caution,caution,other,False,False,False,24,"It was generally agreed that when changes to the forward guidance become appropriate, they will likely present communication challenges, and that caution will be needed to avoid sending unintended signals about the Committee's policy outlook."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,264,19,would,would,False,be,be,AUX,VB,small,adjectival,,be+small,False,False,False,False,extent,extent,other,False,False,False,15,"Fiscal policy was restraining economic growth, although the extent of restraint was diminishing and would soon be quite small."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,266,34,would,would,False,expand,expand,VERB,VB,,,,expand,False,False,False,False,activity,activity,econ,False,True,False,12,"The Committee expected that, with appropriate policy accommodation, economic activity would expand at a moderate pace, with labor market indicators and inflation moving toward levels that the Committee judges consistent with its dual mandate."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,268,61,would,would,False,add,add,VERB,VB,,,,add,False,False,False,False,it,it,it_there_rel,False,True,False,12,"Accordingly, the Committee agreed that, beginning in October, it would add to its holdings of agency MBS at a pace of $5 billion per month rather than $10 billion per month, and it would add to its holdings of longer-term Treasury securities at a pace of $10 billion per month rather than $15 billion per month."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,268,61,would,would,False,add,add,VERB,VB,,,,add,False,False,False,False,it,it,it_there_rel,False,True,False,39,"Accordingly, the Committee agreed that, beginning in October, it would add to its holdings of agency MBS at a pace of $5 billion per month rather than $10 billion per month, and it would add to its holdings of longer-term Treasury securities at a pace of $10 billion per month rather than $15 billion per month."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,269,38,would,would,False,continue,continue,VERB,VB,,,,continue,False,False,False,False,indicator,indicator,econ,True,True,False,18,"The Committee judged that, if incoming information broadly supported its expectations that labor market indicator and inflation would continue to move toward mandate-consistent levels, it would end its current program of asset purchases at its October meeting."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,269,38,would,would,False,end,end,VERB,VB,,,,end,False,False,False,False,it,it,it_there_rel,True,True,False,29,"The Committee judged that, if incoming information broadly supported its expectations that labor market indicator and inflation would continue to move toward mandate-consistent levels, it would end its current program of asset purchases at its October meeting."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,270,37,would,would,False,communicate,communicate,VERB,VB,,,,communicate,False,False,False,False,that,that,it_there_rel,False,False,False,26,Members discussed their assessments of progress toward the Committee's objectives of maximum employment and 2 percent inflation and considered possible enhancements to the statement that would more clearly communicate the Committee's view on such progress.
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,274,23,might,might,False,have,have,VERB,VB,,,,have,False,False,False,False,characterization,characterization,econ,True,True,False,13,"It was noted, however, that the characterization of labor market underutilization might have to be changed if progress in the labor market continued."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,279,44,would,would,False,depend,depend,VERB,VB,,,,depend,False,False,False,False,decisions,decision,committee,False,True,False,24,The guidance continued to state that the Committee's decisions about how long to maintain the current target range for the federal funds rate would depend on its assessment of actual and expected progress toward its objectives of maximum employment and 2 percent inflation.
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,280,57,would,would,False,be,be,AUX,VB,appropriate,adjectival,,be+appropriate,False,False,False,False,it,it,it_there_rel,True,True,False,7,"The Committee again anticipated that it likely would be appropriate to maintain the current target range for the federal funds rate for a considerable time after the asset purchase program ends, especially if projected inflation continued to run below the Committee's 2 percent longer-run goal, and provided that longer-term inflation expectations remained well anchored."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,281,44,may,may,False,warrant,warrant,NOUN,NN,,,,warrant,False,False,False,False,conditions,condition,econ,False,False,False,25,"The forward guidance also reiterated the Committee's expectation that, even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run."
minutes_20140917,minutes,2014-09-17,Yellen,min_committee,Committee Policy Action,,282,62,will,will,False,warrant,warrant,VERB,VB,,,,warrant,False,False,False,False,progress,progress,other,False,True,False,44,"Two members, however, dissented because, in their view, the statement language did not accurately reflect the progress made to date toward the Committee's goals of maximum employment and inflation of 2 percent, and they believed that ongoing progress will likely warrant an earlier increase in the federal funds rate than suggested by the forward guidance in the Committee's postmeeting statement."
minutes_20140917,minutes,2014-09-17,Yellen,min_directive_quote,Committee Policy Action,,284,23,will,will,False,foster,foster,VERB,VB,,,,foster,False,False,False,False,that,that,it_there_rel,False,False,False,18,"""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability."
minutes_20140917,minutes,2014-09-17,Yellen,min_directive_quote,Committee Policy Action,,290,41,will,will,False,keep,keep,VERB,VB,,,,keep,False,False,False,False,manager,manager,fed,False,False,False,9,"The System Open Market Account manager and the secretary will keep the Committee informed of ongoing developments regarding the System's balance sheet that could affect the attainment over time of the Committee's objectives of maximum employment and price stability."""
minutes_20140917,minutes,2014-09-17,Yellen,min_directive_quote,Committee Policy Action,,290,41,could,could,False,affect,affect,VERB,VB,,,,affect,False,False,False,False,that,that,it_there_rel,False,False,False,24,"The System Open Market Account manager and the secretary will keep the Committee informed of ongoing developments regarding the System's balance sheet that could affect the attainment over time of the Committee's objectives of maximum employment and price stability."""
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,299,33,will,will,False,expand,expand,VERB,VB,,,,expand,False,False,False,False,activity,activity,econ,False,True,False,12,"The Committee expects that, with appropriate policy accommodation, economic activity will expand at a moderate pace, with labor market indicators and inflation moving toward levels the Committee judges consistent with its dual mandate."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,303,58,will,will,False,add,add,VERB,VB,,,,add,False,False,False,False,Committee,committee,committee,False,False,False,6,"Beginning in October, the Committee will add to its holdings of agency mortgage-backed securities at a pace of $5 billion per month rather than $10 billion per month, and will add to its holdings of longer-term Treasury securities at a pace of $10 billion per month rather than $15 billion per month."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,303,58,will,will,False,add,add,VERB,VB,,,,add,False,False,False,False,Committee,committee,committee,False,False,False,35,"Beginning in October, the Committee will add to its holdings of agency mortgage-backed securities at a pace of $5 billion per month rather than $10 billion per month, and will add to its holdings of longer-term Treasury securities at a pace of $10 billion per month rather than $15 billion per month."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,305,62,should,should,False,maintain,maintain,VERB,VB,,,,maintain,False,False,False,False,holdings,holding,committee,False,False,False,14,"The Committee's sizable and still-increasing holdings of longer-term securities should maintain downward pressure on longer-term interest rates, support mortgage markets, and help to make broader financial conditions more accommodative, which in turn should promote a stronger economic recovery and help to ensure that inflation, over time, is at the rate most consistent with the Committee's dual mandate."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,305,62,should,should,False,promote,promote,VERB,VB,,,,promote,False,False,False,False,which,which,it_there_rel,False,False,False,42,"The Committee's sizable and still-increasing holdings of longer-term securities should maintain downward pressure on longer-term interest rates, support mortgage markets, and help to make broader financial conditions more accommodative, which in turn should promote a stronger economic recovery and help to ensure that inflation, over time, is at the rate most consistent with the Committee's dual mandate."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,306,51,will,will,False,monitor,monitor,VERB,VB,,,,monitor,False,False,False,False,Committee,committee,committee,False,False,False,2,"The Committee will closely monitor incoming information on economic and financial developments in coming months and will continue its purchases of Treasury and agency mortgage-backed securities, and employ its other policy tools as appropriate, until the outlook for the labor market has improved substantially in a context of price stability."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,306,51,will,will,False,continue,continue,VERB,VB,,,,continue,False,False,False,False,Committee,committee,committee,False,False,False,16,"The Committee will closely monitor incoming information on economic and financial developments in coming months and will continue its purchases of Treasury and agency mortgage-backed securities, and employ its other policy tools as appropriate, until the outlook for the labor market has improved substantially in a context of price stability."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,307,39,will,will,False,end,end,VERB,VB,,,,end,False,False,False,False,Committee,committee,committee,True,False,False,29,"If incoming information broadly supports the Committee's expectation of ongoing improvement in labor market conditions and inflation moving back toward its longer-run objective, the Committee will end its current program of asset purchases at its next meeting."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,308,45,will,will,False,remain,remain,VERB,VB,,,,remain,False,False,False,False,decisions,decision,committee,False,False,False,19,"However, asset purchases are not on a preset course, and the Committee's decisions about their pace will remain contingent on the Committee's outlook for the labor market and inflation as well as its assessment of the likely efficacy and costs of such purchases."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,310,38,will,will,False,assess,assess,VERB,VB,,,,assess,False,False,False,False,Committee,committee,committee,False,False,False,22,"In determining how long to maintain the current 0 to 1/4 percent target range for the federal funds rate, the Committee will assess progress--both realized and expected--toward its objectives of maximum employment and 2 percent inflation."
minutes_20140917,minutes,2014-09-17,Yellen,min_statement_quote,Committee Policy Action,,311,29,will,will,False,take,take,VERB,VB,,,,take,False,False,False,False,assessment,assessment,other,False,False,False,2,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial developments."
